timestamp,price,cash,position,total_value
2026-02-26 13:00:00+00:00,67905.35,88.01916597243144,0.15101437540004722,10342.70318254403
2026-02-26 14:00:00+00:00,67697.74,10332.448498527458,0.0,10332.448498527458
2026-02-26 15:00:00+00:00,67382.0,10332.448498527458,0.0,10332.448498527458
2026-02-26 16:00:00+00:00,66643.55,10332.448498527458,0.0,10332.448498527458
2026-02-26 17:00:00+00:00,66826.8,10332.448498527458,0.0,10332.448498527458
2026-02-26 18:00:00+00:00,67310.53,10332.448498527458,0.0,10332.448498527458
2026-02-26 19:00:00+00:00,67589.22,10332.448498527458,0.0,10332.448498527458
2026-02-26 20:00:00+00:00,67414.07,10332.448498527458,0.0,10332.448498527458
2026-02-26 21:00:00+00:00,67463.65,10332.448498527458,0.0,10332.448498527458
2026-02-26 22:00:00+00:00,67572.3,10332.448498527458,0.0,10332.448498527458
2026-02-26 23:00:00+00:00,67485.18,10332.448498527458,0.0,10332.448498527458
2026-02-27 00:00:00+00:00,67226.5,10332.448498527458,0.0,10332.448498527458
2026-02-27 01:00:00+00:00,67352.26,10332.448498527458,0.0,10332.448498527458
2026-02-27 02:00:00+00:00,67266.58,10332.448498527458,0.0,10332.448498527458
2026-02-27 03:00:00+00:00,67600.84,10332.448498527458,0.0,10332.448498527458
2026-02-27 04:00:00+00:00,67747.49,10332.448498527458,0.0,10332.448498527458
2026-02-27 05:00:00+00:00,67724.99,10332.448498527458,0.0,10332.448498527458
2026-02-27 06:00:00+00:00,67658.14,10332.448498527458,0.0,10332.448498527458
2026-02-27 07:00:00+00:00,67690.6,10332.448498527458,0.0,10332.448498527458
2026-02-27 08:00:00+00:00,67926.24,10332.448498527458,0.0,10332.448498527458
2026-02-27 09:00:00+00:00,67355.73,10332.448498527458,0.0,10332.448498527458
2026-02-27 10:00:00+00:00,66604.91,10332.448498527458,0.0,10332.448498527458
2026-02-27 11:00:00+00:00,66126.99,10332.448498527458,0.0,10332.448498527458
2026-02-27 12:00:00+00:00,65928.01,10332.448498527458,0.0,10332.448498527458
2026-02-27 13:00:00+00:00,66270.55,10332.448498527458,0.0,10332.448498527458
2026-02-27 14:00:00+00:00,65887.59,10332.448498527458,0.0,10332.448498527458
2026-02-27 15:00:00+00:00,66095.4,10332.448498527458,0.0,10332.448498527458
2026-02-27 16:00:00+00:00,65475.21,10332.448498527458,0.0,10332.448498527458
2026-02-27 17:00:00+00:00,65703.19,10332.448498527458,0.0,10332.448498527458
2026-02-27 18:00:00+00:00,65314.76,10332.448498527458,0.0,10332.448498527458
2026-02-27 19:00:00+00:00,65392.18,10332.448498527458,0.0,10332.448498527458
2026-02-27 20:00:00+00:00,65594.67,10332.448498527458,0.0,10332.448498527458
2026-02-27 21:00:00+00:00,65527.59,10332.448498527458,0.0,10332.448498527458
2026-02-27 22:00:00+00:00,65637.99,10332.448498527458,0.0,10332.448498527458
2026-02-27 23:00:00+00:00,65872.1,10332.448498527458,0.0,10332.448498527458
2026-02-28 00:00:00+00:00,65942.0,10332.448498527458,0.0,10332.448498527458
2026-02-28 01:00:00+00:00,65770.36,10332.448498527458,0.0,10332.448498527458
2026-02-28 02:00:00+00:00,65961.13,10332.448498527458,0.0,10332.448498527458
2026-02-28 03:00:00+00:00,65797.42,10332.448498527458,0.0,10332.448498527458
2026-02-28 04:00:00+00:00,65663.2,10332.448498527458,0.0,10332.448498527458
2026-02-28 05:00:00+00:00,65591.03,10332.448498527458,0.0,10332.448498527458
2026-02-28 06:00:00+00:00,63216.01,10332.448498527458,0.0,10332.448498527458
2026-02-28 07:00:00+00:00,63826.0,10332.448498527458,0.0,10332.448498527458
2026-02-28 08:00:00+00:00,63473.28,10332.448498527458,0.0,10332.448498527458
2026-02-28 09:00:00+00:00,63658.54,10332.448498527458,0.0,10332.448498527458
2026-02-28 10:00:00+00:00,64010.39,10332.448498527458,0.0,10332.448498527458
2026-02-28 11:00:00+00:00,63844.2,10332.448498527458,0.0,10332.448498527458
2026-02-28 12:00:00+00:00,64017.19,10332.448498527458,0.0,10332.448498527458
2026-02-28 13:00:00+00:00,65106.44,10332.448498527458,0.0,10332.448498527458
2026-02-28 14:00:00+00:00,64435.61,10332.448498527458,0.0,10332.448498527458
2026-02-28 15:00:00+00:00,64841.18,10332.448498527458,0.0,10332.448498527458
2026-02-28 16:00:00+00:00,65094.3,10332.448498527458,0.0,10332.448498527458
2026-02-28 17:00:00+00:00,65442.62,10332.448498527458,0.0,10332.448498527458
2026-02-28 18:00:00+00:00,65911.84,10332.448498527458,0.0,10332.448498527458
2026-02-28 19:00:00+00:00,66362.01,10332.448498527458,0.0,10332.448498527458
2026-02-28 20:00:00+00:00,66959.62,10332.448498527458,0.0,10332.448498527458
2026-02-28 21:00:00+00:00,66723.22,93.09536097173259,0.1527655624918747,10286.105595540837
2026-02-28 22:00:00+00:00,67103.64,93.09536097173259,0.1527655624918747,10344.220670823996
2026-02-28 23:00:00+00:00,66973.26,93.09536097173259,0.1527655624918747,10324.303096786303
2026-03-01 00:00:00+00:00,66791.29,93.09536097173259,0.1527655624918747,10296.504347379658
2026-03-01 01:00:00+00:00,67339.36,93.09536097173259,0.1527655624918747,10380.23056921458
2026-03-01 02:00:00+00:00,67620.65,93.09536097173259,0.1527655624918747,10423.201994287918
2026-03-01 03:00:00+00:00,67502.16,93.09536097173259,0.1527655624918747,10405.100802788258
2026-03-01 04:00:00+00:00,67346.5,93.09536097173259,0.1527655624918747,10381.321315330772
2026-03-01 05:00:00+00:00,67292.09,93.09536097173259,0.1527655624918747,10373.009341075589
2026-03-01 06:00:00+00:00,66926.68,93.09536097173259,0.1527655624918747,10317.187276885432
2026-03-01 07:00:00+00:00,67141.39,93.09536097173259,0.1527655624918747,10349.987570808064
2026-03-01 08:00:00+00:00,66560.14,93.09536097173259,0.1527655624918747,10261.192587609661
2026-03-01 09:00:00+00:00,66410.08,93.09536097173259,0.1527655624918747,10238.268587302131
2026-03-01 10:00:00+00:00,66467.06,93.09536097173259,0.1527655624918747,10246.973169052917
2026-03-01 11:00:00+00:00,66468.03,93.09536097173259,0.1527655624918747,10247.121351648535
2026-03-01 12:00:00+00:00,66296.48,93.09536097173259,0.1527655624918747,10220.914419403054
2026-03-01 13:00:00+00:00,66934.79,93.09536097173259,0.1527655624918747,10318.426205597241
2026-03-01 14:00:00+00:00,66847.8,93.09536097173259,0.1527655624918747,10305.137129316076
2026-03-01 15:00:00+00:00,66842.42,93.09536097173259,0.1527655624918747,10304.315250589867
2026-03-01 16:00:00+00:00,66135.45,93.09536097173259,0.1527655624918747,10196.314580874987
2026-03-01 17:00:00+00:00,65979.61,10186.211361655083,0.0,10186.211361655083
2026-03-01 18:00:00+00:00,66316.83,10186.211361655083,0.0,10186.211361655083
2026-03-01 19:00:00+00:00,65962.17,10186.211361655083,0.0,10186.211361655083
2026-03-01 20:00:00+00:00,65300.0,10186.211361655083,0.0,10186.211361655083
2026-03-01 21:00:00+00:00,65666.2,10186.211361655083,0.0,10186.211361655083
2026-03-01 22:00:00+00:00,65268.71,10186.211361655083,0.0,10186.211361655083
2026-03-01 23:00:00+00:00,65776.47,10186.211361655083,0.0,10186.211361655083
2026-03-02 00:00:00+00:00,66501.52,10186.211361655083,0.0,10186.211361655083
2026-03-02 01:00:00+00:00,66532.02,10186.211361655083,0.0,10186.211361655083
2026-03-02 02:00:00+00:00,66276.77,10186.211361655083,0.0,10186.211361655083
2026-03-02 03:00:00+00:00,66820.03,10186.211361655083,0.0,10186.211361655083
2026-03-02 04:00:00+00:00,66862.12,10186.211361655083,0.0,10186.211361655083
2026-03-02 05:00:00+00:00,66730.78,10186.211361655083,0.0,10186.211361655083
2026-03-02 06:00:00+00:00,66204.9,10186.211361655083,0.0,10186.211361655083
